neighbor_count	neighbors[list]	SelectedFingers.2.0	Flexion.2.0	FlexionChange.2.0	Spread.2.0	SpreadChange.2.0	ThumbPosition.2.0	ThumbContact.2.0	SignType.2.0	Movement.2.0	RepeatedMovement.2.0	MajorLocation.2.0	MinorLocation.2.0	SecondMinorLocation.2.0	Contact.2.0	NonDominantHandshape.2.0	UlnarRotation.2.0
6	[deaf;E_03_098,disagreement;B_02_066,disappoint;G_03_018,intelligent;H_02_080,sshh;E_02_016,think;C_03_053]	i	FullyOpen	0.0			Closed	0.0	OneHanded	Straight	0	Head	Forehead		1		0
6	[deaf;E_03_098,disagreement;B_02_066,disappoint;G_03_018,intelligent;H_02_080,sshh;E_02_016,think;C_03_053]	i	FullyOpen	0.0			Closed	0.0	OneHanded	Straight	0	Head	Forehead		1		0
3	[disagreement;B_02_066,intelligent;H_02_080,true_business;E_03_068]	i	FullyOpen	0.0			Closed	0.0	OneHanded		0	Head	Forehead	HeadAway	1		0
4	[chin_2;F_02_070,disagreement;B_02_066,sneeze_2;K_02_023,think;C_03_053]	i	Flat	0.0			Closed	0.0	OneHanded		0	Head	Forehead		1		0
7	[disagreement;B_02_066,dont_mind;B_03_033,hear_1;E_01_097,humble;A_01_009,miss;G_02_049,sneeze_2;K_02_023,spot_something;G_01_002]	i	FullyOpen	0.0			Closed	0.0	OneHanded		0	Head	UpperLip		1		0
2	[hairdryer;B_02_078,look_appearance;B_02_068]	i	FullyOpen	0.0			Open	0.0	OneHanded	Circular	1	Head	HeadAway	HeadAway	0		0
5	[hairdryer;B_02_078,look_appearance;B_02_068,suck;F_01_012,toothbrush;D_03_073,wise;G_02_023]	i	FullyOpen	0.0			Closed	0.0	OneHanded	Straight	1	Head	HeadAway	HeadAway	0		0
3	[look_appearance;B_02_068,teeth;D_01_040,wise;G_02_023]	i	Bent	0.0			Closed	0.0	OneHanded	Circular	1	Head	HeadAway	HeadAway	0		0
2	[look_appearance;B_02_068,teeth;D_01_040]	i	FullyOpen	0.0			Closed	0.0	OneHanded	Curved	1	Head	HeadAway	HeadAway	0		0
2	[look_appearance;B_02_068,mascara;D_01_071]	i	FullyOpen	0.0			Closed	0.0	OneHanded		1	Head	HeadAway	HeadAway	0		0
2	[look_appearance;B_02_068,mascara;D_01_071]	i	FullyOpen	0.0			Closed	0.0	OneHanded	Circular	1	Head	Eye	HeadAway	0		0
2	[look_appearance;B_02_068,toothbrush;D_03_073]	i	Flat	0.0			Closed	0.0	OneHanded	Circular	1	Head	HeadAway	HeadAway	0		0
5	[hairdryer;B_02_078,look_appearance;B_02_068,suck;F_01_012,toothbrush;D_03_073,wise;G_02_023]	i	FullyOpen	0.0			Closed	0.0	OneHanded	Straight	1	Head	HeadAway	HeadAway	0		0
5	[hairdryer;B_02_078,look_appearance;B_02_068,suck;F_01_012,toothbrush;D_03_073,wise;G_02_023]	i	FullyOpen	0.0			Closed	0.0	OneHanded	Straight	1	Head	HeadAway	HeadAway	0		0
3	[look_appearance;B_02_068,teeth;D_01_040,wise;G_02_023]	i	Bent	0.0			Closed	0.0	OneHanded	Circular	1	Head	HeadAway	HeadAway	0		0
5	[hairdryer;B_02_078,look_appearance;B_02_068,suck;F_01_012,toothbrush;D_03_073,wise;G_02_023]	i	FullyOpen	0.0			Closed	0.0	OneHanded	Straight	1	Head	HeadAway	HeadAway	0		0
2	[get;B_03_007,mean_1;B_02_069]	imrp	Curved	1.0	0.0	1.0	Open	1.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	1	curved_5	0
2	[get;B_03_007,mean_1;B_02_069]	imrp	Curved	1.0	1.0	1.0	Open	1.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	1	o	0
2	[hold_together;E_02_003,mean_1;B_02_069]	imrp	Curved	1.0	1.0	1.0	Open	1.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral		1	curved_5	0
2	[catch;G_02_033,mean_1;B_02_069]	imrp	Curved	1.0	1.0	0.0	Open	1.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	1	curved_5	0
3	[all_together;J_01_044,mean_1;B_02_069,wring;H_01_029]	imrp	Curved	1.0	1.0	1.0	Open	1.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	1	curved_5	1
2	[mean_1;B_02_069,total;H_01_071]	imrp	Flat	1.0	1.0	1.0	Open	1.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	1	curved_5	0
2	[mean_1;B_02_069,total;H_01_071]	imrp	Curved	1.0	1.0	1.0	Open	1.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	1	flatspread_5	0
3	[all_together;J_01_044,hold;F_02_080,mean_1;B_02_069]	imrp	Curved	1.0	1.0	1.0	Open	1.0	SymmetricalOrAlternating	Curved	0	Neutral	Neutral	Neutral	1	curved_5	0
2	[cake;D_01_033,new;B_02_070]	imrp	Curved	0.0	0.0	0.0	Open	0.0	AsymmetricalDifferentHandshape	Straight	0	Hand	Palm	HandAway	1	B	0
2	[new;B_02_070,paragraph;E_02_090]	imrp	Curved	0.0	0.0	0.0	Open	0.0	AsymmetricalDifferentHandshape	BackAndForth	0	Hand	Palm	HandAway	1	B	0
2	[age;B_02_071,memorize;G_03_081]	imrp	FullyOpen	1.0	1.0	1.0	Open	1.0	OneHanded	Straight	0	Head	Chin	HeadAway	1		0
2	[age;B_02_071,memorize;G_03_081]	imrp	Curved	1.0	1.0	1.0	Open	1.0	OneHanded	Straight	0	Head	Forehead	HeadAway	1		0
2	[age;B_02_071,cherish;J_02_033]	imrp	Curved	1.0	1.0	1.0	Open	1.0	SymmetricalOrAlternating	Straight	0	Head	Chin	HeadAway	1		0
2	[age;B_02_071,cherish;J_02_033]	imrp	Curved	1.0	1.0	1.0	Open	1.0	OneHanded	Straight	0	Head	Chin	HeadAway	1	curved_5	0
2	[age;B_02_071,bark_3;K_02_096]	imrp	Curved	1.0	1.0	1.0	Open	1.0	OneHanded	Straight	1	Head	Chin	HeadAway	1		0
2	[age;B_02_071,bark_3;K_02_096]	imrp	Curved	1.0	1.0	1.0	Open	1.0	OneHanded	Straight	0	Head	Mouth	HeadAway	1		0
2	[about;B_02_072,hit_2;K_01_111]	i	FullyOpen	0.0			Closed	0.0	AsymmetricalSameHandshape	Curved	0	Hand	HandAway	FingerTip	1	1	1
2	[about;B_02_072,hit_2;K_01_111]	i	FullyOpen	0.0			Closed	0.0	AsymmetricalSameHandshape	Circular	0	Hand	HandAway	FingerFront	1	1	1
2	[interpreter;D_02_066,sew;B_02_073]	i	Curved	0.0			Open	1.0	DominanceViolation		1	Hand	FingerTip		1	DominanceConditionViolation	0
2	[interpreter;D_02_066,sew;B_02_073]	i	Curved	0.0			Open	1.0	DominanceViolation	Curved	1	Hand	FingerTip		1	DominanceConditionViolation	1
2	[movie;B_03_077,stress;B_02_075]	imrp	FullyOpen	0.0	1.0	0.0	Open	0.0	AsymmetricalSameHandshape	Straight	1	Hand	FingerRadial		1	S	0
3	[movie;B_03_077,shake_1;G_01_062,stress;B_02_075]	imrp	FullyOpen	0.0	1.0	0.0	Open	0.0	SymmetryViolation	Straight	1	Hand	FingerRadial		1	5	0
2	[popular;J_01_016,stress;B_02_075]	imrp	FullyOpen	0.0	1.0	0.0	Open	0.0	AsymmetricalDifferentHandshape	Straight	1	Hand	FingerRadial		1	S	0
3	[popular;J_01_016,shake_1;G_01_062,stress;B_02_075]	imrp	FullyOpen	0.0	1.0	0.0	Open	0.0	SymmetryViolation	Straight	1	Hand	FingerRadial		1	1	0
2	[hairdryer;B_02_078,toothbrush;D_03_073]	i	Flat	0.0			Open	0.0	OneHanded	Straight	1	Head	HeadAway	HeadAway	0		0
5	[hairdryer;B_02_078,look_appearance;B_02_068,suck;F_01_012,toothbrush;D_03_073,wise;G_02_023]	i	FullyOpen	0.0			Closed	0.0	OneHanded	Straight	1	Head	HeadAway	HeadAway	0		0
5	[hairdryer;B_02_078,look_appearance;B_02_068,suck;F_01_012,toothbrush;D_03_073,wise;G_02_023]	i	FullyOpen	0.0			Closed	0.0	OneHanded	Straight	1	Head	HeadAway	HeadAway	0		0
3	[hairdryer;B_02_078,suck;F_01_012,watch;G_02_078]	i	FullyOpen	0.0			Open	0.0	OneHanded	Straight	0	Head	HeadAway	HeadAway	0		0
3	[hairdryer;B_02_078,luck;H_03_009,lunch;F_01_076]	i	FullyOpen	0.0			Open	0.0	OneHanded	Straight	1	Head	Chin	HeadAway	0		0
2	[hairdryer;B_02_078,lunch;F_01_076]	i	FullyOpen	0.0			Open	0.0	OneHanded	Straight	1	Head	HeadAway		0		0
2	[clueless;F_03_082,hairdryer;B_02_078]	i	Curved	0.0			Open	0.0	OneHanded	Straight	1	Head	HeadAway	HeadAway	0		0
3	[brush;A_01_072,clueless;F_03_082,hairdryer;B_02_078]	i	FullyOpen	0.0			Open	1.0	OneHanded	Straight	1	Head	HeadAway	HeadAway	0		0
4	[brush;A_01_072,hairdryer;B_02_078,watch;G_02_078,wise;G_02_023]	i	Bent	0.0			Open	0.0	OneHanded	Straight	1	Head	HeadAway	HeadAway	0		0
5	[hairdryer;B_02_078,look_appearance;B_02_068,suck;F_01_012,toothbrush;D_03_073,wise;G_02_023]	i	FullyOpen	0.0			Closed	0.0	OneHanded	Straight	1	Head	HeadAway	HeadAway	0		0
4	[brush;A_01_072,hairdryer;B_02_078,watch;G_02_078,wise;G_02_023]	i	Bent	0.0			Open	0.0	OneHanded	Straight	1	Head	HeadAway	HeadAway	0		0
3	[hairdryer;B_02_078,suck;F_01_012,watch;G_02_078]	i	FullyOpen	0.0			Open	0.0	OneHanded	Straight	0	Head	HeadAway	HeadAway	0		0
3	[hairdryer;B_02_078,luck;H_03_009,lunch;F_01_076]	i	FullyOpen	0.0			Open	0.0	OneHanded	Straight	1	Head	Chin	HeadAway	0		0
2	[hairdryer;B_02_078,luck;H_03_009]	i	FullyOpen	0.0			Open	0.0	OneHanded	Straight	1	Head	HeadAway	HeadAway	1		0
2	[week;B_02_079,worm;B_03_014]	i	FullyOpen	1.0			Closed	0.0	AsymmetricalDifferentHandshape	Straight	0	Hand	Palm	FingerFront	1	B	0
3	[discuss;E_03_081,week;B_02_079,worm;B_03_014]	i	FullyOpen	0.0			Closed	0.0	AsymmetricalDifferentHandshape	Straight	1	Hand	Palm	FingerFront	1	B	0
2	[price;C_02_004,week;B_02_079]	i	Bent	0.0			Closed	0.0	AsymmetricalDifferentHandshape	Straight	0	Hand	Palm	FingerFront	1	B	0
2	[cancellation;C_02_017,week;B_02_079]	i	FullyOpen	0.0			Closed	0.0	AsymmetricalDifferentHandshape	X-shaped	0	Hand	Palm	FingerFront	1	B	0
3	[deep;C_03_006,press;H_03_006,week;B_02_079]	i	Flat	0.0			Closed	0.0	AsymmetricalDifferentHandshape	Straight	0	Hand	Palm	FingerFront	1	B	0
3	[discuss;E_03_081,week;B_02_079,worm;B_03_014]	i	FullyOpen	0.0			Closed	0.0	AsymmetricalDifferentHandshape	Straight	1	Hand	Palm	FingerFront	1	B	0
3	[minute;B_01_074,plummet;G_03_028,week;B_02_079]	i	FullyOpen	0.0			Closed	0.0	AsymmetricalDifferentHandshape	Curved	0	Hand	Palm	FingerFront	1	B	0
3	[deep;C_03_006,press;H_03_006,week;B_02_079]	i	Flat	0.0			Closed	0.0	AsymmetricalDifferentHandshape	Straight	0	Hand	Palm	FingerFront	1	B	0
2	[due;H_03_011,week;B_02_079]	i	FullyOpen	0.0			Closed	0.0	AsymmetricalDifferentHandshape	Straight	0	Hand	Heel	FingerFront	1	B	0
2	[identity;H_03_071,week;B_02_079]	p	FullyOpen	0.0			Closed	0.0	AsymmetricalDifferentHandshape	Straight	0	Hand	Palm	FingerFront	1	B	0
4	[cannon;G_02_037,clock;D_02_076,temptation;C_01_082,time;B_02_080]	i	FullyOpen	0.0			Closed	0.0	OneHanded	Straight	1	Arm	WristBack		1		0
2	[temptation;C_01_082,time;B_02_080]	i	Bent	0.0			Closed	0.0	OneHanded	Straight	1	Arm	ForearmUlnar		1		0
3	[egypt;C_02_042,recent;J_02_056,time;B_02_080]	i	Bent	0.0			Closed	0.0	OneHanded	Straight	1	Head	WristBack		1		0
2	[egypt;C_02_042,time;B_02_080]	i	Bent	0.0			Closed	0.0	OneHanded	Straight	1	Arm	Forehead		1		0
2	[9_oclock;C_02_080,time;B_02_080]	i	Flat	0.0			Closed	0.0	OneHanded	Straight	1	Arm	WristBack		1		0
3	[9_oclock;C_02_080,clock;D_02_076,time;B_02_080]	i	Bent	0.0			Closed	0.0	OneHanded	Straight	0	Arm	WristBack		1		0
4	[cannon;G_02_037,clock;D_02_076,temptation;C_01_082,time;B_02_080]	i	FullyOpen	0.0			Closed	0.0	OneHanded	Straight	1	Arm	WristBack		1		0
3	[9_oclock;C_02_080,clock;D_02_076,time;B_02_080]	i	Bent	0.0			Closed	0.0	OneHanded	Straight	0	Arm	WristBack		1		0
4	[cannon;G_02_037,clock;D_02_076,temptation;C_01_082,time;B_02_080]	i	FullyOpen	0.0			Closed	0.0	OneHanded	Straight	1	Arm	WristBack		1		0
2	[cannon;G_02_037,time;B_02_080]	i	Bent	0.0			Closed	0.0	OneHanded	Straight	1	Arm	WristBack	ArmAway	1		0
3	[egypt;C_02_042,recent;J_02_056,time;B_02_080]	i	Bent	0.0			Closed	0.0	OneHanded	Straight	1	Head	WristBack		1		0
2	[recent;J_02_056,time;B_02_080]	i	Bent	0.0			Closed	0.0	OneHanded	Straight	1	Arm	CheekNose		1		0
2	[bachelor;E_01_059,bad;B_02_082]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	OneHanded	Curved	0	Head	Chin	Chin	1		1
2	[bad;B_02_082,better;F_01_062]	imrp	FullyOpen	1.0	0.0	0.0	Open	0.0	OneHanded	Curved	0	Head	Chin	HeadAway	1		1
2	[bad;B_02_082,thank_you;H_02_053]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	OneHanded	Curved	0	Head	Mouth	HeadAway	1		1
2	[leave;B_02_084,order_1;C_02_064]	imrp	FullyOpen	1.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Z-shaped	0	Neutral	Neutral	Neutral	0	open_b	0
2	[leave;B_02_084,want;C_03_013]	imrp	FullyOpen	1.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	0	open_b	0
2	[leave;B_02_084,want;C_03_013]	imrp	FullyOpen	1.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	0	5	0
4	[leave;B_02_084,lift;G_02_082,melt;F_01_050,walk;D_02_057]	imrp	FullyOpen	1.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Curved	0	Neutral	Neutral	Neutral	0	open_b	0
2	[leave;B_02_084,melt;F_01_050]	imrp	FullyOpen	1.0	0.0	0.0	Open	1.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	0	open_b	0
2	[give_up;H_03_028,leave;B_02_084]	imrp	Curved	1.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	0	open_b	0
2	[give_up;H_03_028,leave;B_02_084]	imrp	FullyOpen	1.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	0	c	0
2	[leave;B_02_084,swear_in;J_02_016]	imrp	FullyOpen	1.0	0.0	0.0	Open	0.0	AsymmetricalSameHandshape	Straight	0	Neutral	Neutral	Neutral	0	open_b	0
2	[green;B_02_085,yellow;D_01_020]	p	Flat	0.0			Open	0.0	OneHanded		1	Neutral	Neutral		0		1
2	[green;B_02_085,turn;J_01_065]	i	Flat	0.0			Open	0.0	OneHanded	Curved	1	Neutral	Neutral		0		1
3	[different_situation;J_01_075,green;B_02_085,screwdriver_2;K_03_041]	i	Bent	0.0			Open	0.0	OneHanded		1	Neutral	Neutral		0		1
2	[green;B_02_085,screwdriver_2;K_03_041]	i	Flat	0.0			Open	1.0	OneHanded		1	Neutral	Neutral		0		1
2	[son;B_02_086,stubborn;B_03_086]	imrp	FullyOpen	1.0	0.0	0.0	Closed	0.0	OneHanded		0	Head	Forehead		1		0
2	[husband;D_01_082,son;B_02_086]	imrp	Curved	0.0	0.0	0.0	Closed	0.0	OneHanded		0	Head	Forehead		1		0
4	[bitch;H_01_058,firetruck;F_02_101,hello;D_02_055,son;B_02_086]	imrp	FullyOpen	0.0	0.0	0.0	Closed	0.0	OneHanded	Straight	0	Head	Forehead		1		0
2	[hello;D_02_055,son;B_02_086]	imrp	FullyOpen	0.0	0.0	0.0	Closed	0.0	OneHanded		0	Head	Forehead	HeadAway	1		0
2	[fun;E_02_057,son;B_02_086]	im	FullyOpen	0.0	0.0	0.0	Closed	0.0	OneHanded		0	Head	Forehead		1		0
3	[daughter;E_02_023,fun;E_02_057,son;B_02_086]	imrp	FullyOpen	0.0	0.0	0.0	Closed	0.0	OneHanded		0	Head	CheekNose		1		0
2	[heap;H_03_096,sunset;B_02_087]	imrp	Curved	0.0	0.0	0.0	Open	0.0	OneHanded	Curved	0	Arm	ArmAway	ArmAway	1		0
2	[heap;H_03_096,sunset;B_02_087]	imrp	Curved	0.0	0.0	0.0	Open	0.0	OneHanded	Curved	0	Arm	ArmAway	ForearmUlnar	0		0
2	[character;B_02_088,welcome;J_02_054]	imrp	Curved	0.0	0.0	0.0	Open	0.0	OneHanded	Curved	0	Body	BodyAway	Clavicle	1		1
2	[character;B_02_088,welcome;J_02_054]	imrp	Curved	0.0	0.0	0.0	Open	0.0	OneHanded	Circular	0	Body	BodyAway	TorsoBottom	1		1
2	[hop;E_03_025,travel;B_02_089]	im	Curved	0.0	1.0	0.0	Closed	0.0	OneHanded	Z-shaped	0	Neutral	Neutral	Neutral	0		0
4	[escalator;F_01_036,hop;E_03_025,transfer;J_03_028,travel;B_02_089]	im	Bent	0.0	1.0	0.0	Closed	0.0	OneHanded	Curved	0	Neutral	Neutral	Neutral	0		0
2	[transfer;J_03_028,travel;B_02_089]	im	Bent	0.0	1.0	0.0	Closed	0.0	OneHanded	Z-shaped	0	Neutral	Neutral	Neutral	0		1
2	[dolphin_3;K_03_032,travel;B_02_089]	im	Crossed	0.0	1.0	0.0	Closed	0.0	OneHanded	Z-shaped	0	Neutral	Neutral	Neutral	0		0
2	[dolphin_3;K_03_032,travel;B_02_089]	im	Bent	0.0	0.0	0.0	Closed	0.0	OneHanded	Z-shaped	0	Neutral	Neutral	Neutral	0		0
2	[boy;B_02_090,hongkong;G_02_004]	imrp	Flat	1.0	0.0	1.0	Open	1.0	OneHanded		1	Head	Forehead		0		0
4	[boy;B_02_090,boyfriend;G_02_058,hongkong;G_02_004,talk_2;H_01_023]	imrp	Flat	1.0	0.0	0.0	Open	1.0	OneHanded		1	Head	HeadAway		0		0
2	[boy;B_02_090,boyfriend;G_02_058]	imrp	Flat	1.0	0.0	0.0	Open	1.0	OneHanded		0	Head	Forehead		0		0
2	[boy;B_02_090,duck_2;K_02_068]	imrp	Flat	1.0	0.0	0.0	Open	1.0	OneHanded		1	Head	Forehead		1		0
2	[fire;B_03_090,freeway;B_03_001]	imrp	FullyOpen	0.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Circular	1	Neutral	Neutral	Neutral	0	5	1
2	[chat;C_01_079,freeway;B_03_001]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	0	5	1
2	[chat;C_01_079,freeway;B_03_001]	imrp	FullyOpen	0.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	0	open_b	1
3	[freeway;B_03_001,push;D_02_077,splash-ca;K_02_037]	imrp	FullyOpen	0.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	0	5	1
2	[freeway;B_03_001,windy;G_02_080]	imrp	FullyOpen	1.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	0	5	1
2	[cloud_3;K_02_071,freeway;B_03_001]	imrp	Curved	0.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	0	5	1
2	[cloud_3;K_02_071,freeway;B_03_001]	imrp	FullyOpen	0.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	0	curved_5	1
2	[animal;B_03_002,equal;C_01_052]	imrp	Flat	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Neutral	TorsoTop		1	flat_b	0
2	[animal;B_03_002,relax;D_03_081]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Body	TorsoTop		1	flat_b	0
2	[animal;B_03_002,relax;D_03_081]	imrp	Flat	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Body	TorsoTop		1	open_b	0
2	[a_little_bit;H_03_025,remote_control;B_03_004]	t					Closed		OneHanded		1	Neutral	Neutral		0		0
2	[videocamera;B_03_006,waste;C_01_030]	imrp	FullyOpen	0.0	1.0	0.0	Open	0.0	AsymmetricalDifferentHandshape	Straight	1	Hand	FingerFront		1	B	0
2	[videocamera;B_03_006,waste;C_01_030]	imrp	Flat	0.0	1.0	0.0	Open	0.0	AsymmetricalDifferentHandshape	Straight	1	Hand	FingerFront	HandAway	1	B	0
2	[get;B_03_007,sausage;F_03_088]	imrp	Curved	1.0	0.0	0.0	Open	1.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	1	o	0
4	[bloom;G_03_014,bright;F_03_028,clash;K_01_032,get;B_03_007]	imrp	Curved	1.0	0.0	1.0	Open	1.0	SymmetricalOrAlternating		0	Neutral	Neutral	Neutral	1	o	0
2	[bloom;G_03_014,get;B_03_007]	imrp	Curved	1.0	0.0	1.0	Open	1.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral		1	o	0
3	[cabinet;B_03_030,sausage;F_03_088,starbucks;B_03_010]	imrp	Curved	1.0	0.0	0.0	Open	1.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	1	horns	0
2	[cabinet;B_03_030,starbucks;B_03_010]	mr	Curved	1.0	0.0	0.0	Open	1.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	1	curved_b	0
2	[sausage;F_03_088,starbucks;B_03_010]	mr	Curved	1.0	0.0	0.0	Open	1.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	1	o	0
3	[actor;A_03_047,brag;B_03_011,theater;D_01_052]	t					Open		SymmetricalOrAlternating	Circular	1	Body	Waist	BodyAway	1	a	0
3	[army;B_01_059,brag;B_03_011,theater;D_01_052]	t					Open		SymmetricalOrAlternating	Straight	1	Body	Clavicle	BodyAway	1	a	0
2	[brag;B_03_011,refrigerator;G_01_001]	t					Open		SymmetricalOrAlternating	Straight	1	Body	BodyAway	BodyAway	1	a	0
2	[brag;B_03_011,refrigerator;G_01_001]	t					Open		SymmetricalOrAlternating	Straight	1	Body	Waist	BodyAway	0	a	0
2	[daughter;E_02_023,lie;B_03_012]	imrp	FullyOpen	0.0	0.0	0.0	Closed	0.0	OneHanded		0	Head	Chin	HeadAway	1		0
2	[breakfast;J_01_053,lie;B_03_012]	imrp	FullyOpen	0.0	0.0	0.0	Closed	0.0	OneHanded	Circular	0	Head	Chin	HeadAway	1		0
2	[lie;B_03_012,make_believe;J_02_097]	imrp	FullyOpen	0.0	1.0	0.0	Closed	0.0	OneHanded	Straight	0	Head	Chin	HeadAway	1		0
3	[communication;B_03_013,halloween;G_03_011,helmet;D_02_034]	imrp	Curved	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Curved	1	Head	HeadAway	HeadAway	0	c	0
2	[communication;B_03_013,helmet;D_02_034]	imrp	Curved	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	0	Head	HeadAway	HeadAway	0	c	0
2	[communication;B_03_013,halloween;G_03_011]	imrp	Curved	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Head	HeadAway	HeadAway	0	c	1
2	[communication;B_03_013,harmonica;G_03_054]	imrp	Flat	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Head	HeadAway	HeadAway	0	c	0
2	[communication;B_03_013,harmonica;G_03_054]	imrp	Curved	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Head	HeadAway	HeadAway	0	flat_b	0
3	[discuss;E_03_081,week;B_02_079,worm;B_03_014]	i	FullyOpen	0.0			Closed	0.0	AsymmetricalDifferentHandshape	Straight	1	Hand	Palm	FingerFront	1	B	0
2	[discuss;E_03_081,worm;B_03_014]	i	FullyOpen	1.0			Closed	0.0	AsymmetricalDifferentHandshape	Straight	1	Hand	Palm		1	B	0
3	[bear;D_03_063,holiday;D_03_031,vacation;B_03_016]	imrp	FullyOpen	0.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Body	TorsoTop		1	5	0
2	[holiday;D_03_031,vacation;B_03_016]	imrp	FullyOpen	0.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Body	Clavicle	BodyAway	1	5	0
2	[bear;D_03_063,vacation;B_03_016]	imrp	FullyOpen	1.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Body	Clavicle		1	5	0
2	[punch_face;J_01_051,shave;B_03_017]	imrp	FullyClosed	0.0		0.0	Closed	1.0	OneHanded	Straight	0	Head	CheekNose	Chin	1		0
3	[dentist;A_01_014,punch_face;J_01_051,shave;B_03_017]	imrp	FullyClosed	0.0		0.0	Closed	1.0	OneHanded	Straight	1	Head	CheekNose		1		0
2	[candy_2;D_02_079,thief_1;B_03_019]	im	FullyOpen	1.0	0.0	0.0	Open	0.0	OneHanded		1	Head	UpperLip	HeadAway	1		0
2	[candy_2;D_02_079,thief_1;B_03_019]	im	FullyOpen	1.0	0.0	0.0	Open	0.0	OneHanded	Straight	1	Head	Chin	HeadAway	1		0
2	[weather;C_03_072,world;B_03_023]	p	Curved	0.0			Open	1.0	SymmetricalOrAlternating	Z-shaped	0	Neutral	Neutral	Neutral	1	w	0
2	[weather;C_03_072,world;B_03_023]	p	Curved	0.0			Open	1.0	SymmetricalOrAlternating	Circular	0	Neutral	Neutral	Neutral	0	w	0
2	[instead;H_01_079,world;B_03_023]	i	Curved	0.0			Open	1.0	SymmetricalOrAlternating	Circular	0	Neutral	Neutral	Neutral	1	w	0
2	[instead;H_01_079,world;B_03_023]	p	Curved	0.0			Open	1.0	SymmetricalOrAlternating	Circular	0	Neutral	Neutral	Neutral	1	f	0
2	[forbid;D_03_089,tall_1;B_03_024]	i	FullyOpen	0.0			Open	0.0	AsymmetricalDifferentHandshape	Straight	0	Hand	Palm	HandAway	1	B	0
4	[cancellation;C_02_017,forbid;D_03_089,plummet;G_03_028,tall_1;B_03_024]	i	FullyOpen	0.0			Closed	0.0	AsymmetricalDifferentHandshape	BackAndForth	0	Hand	Palm	HandAway	1	B	0
3	[discuss;E_03_081,sometimes;E_02_038,tall_1;B_03_024]	i	FullyOpen	0.0			Closed	0.0	AsymmetricalDifferentHandshape	Straight	1	Hand	Palm	HandAway	1	B	0
3	[discuss;E_03_081,sometimes;E_02_038,tall_1;B_03_024]	i	FullyOpen	0.0			Closed	0.0	AsymmetricalDifferentHandshape	Straight	1	Hand	Palm	HandAway	1	B	0
3	[CANCEL;F_03_083,pay;F_01_082,tall_1;B_03_024]	i	FullyOpen	0.0			Closed	0.0	AsymmetricalDifferentHandshape	Straight	0	Hand	Palm	HandAway	1	B	1
