neighbors[list]	SelectedFingers.2.0	Flexion.2.0	FlexionChange.2.0	Spread.2.0	SpreadChange.2.0	ThumbPosition.2.0	ThumbContact.2.0	SignType.2.0	Movement.2.0	RepeatedMovement.2.0	MajorLocation.2.0	MinorLocation.2.0	SecondMinorLocation.2.0	Contact.2.0	NonDominantHandshape.2.0	UlnarRotation.2.0
[forfeit;D_02_038,whip;A_03_077]	i	Bent	0.0	nan	nan	Open	1.0	OneHanded	Curved	0	Neutral	Neutral	Neutral	0	nan	0
[whip;A_03_077,sword;E_03_101]	i	Bent	0.0	nan	nan	Open	1.0	OneHanded	Z-shaped	0	Neutral	Neutral	Neutral	0	nan	0
[whip;A_03_077,sword;E_03_101]	i	Bent	0.0	nan	nan	Open	1.0	OneHanded	BackAndForth	0	Neutral	Neutral	Neutral	0	nan	1
[whip;A_03_077,drip;F_02_102]	i	Bent	1.0	nan	nan	Open	1.0	OneHanded	BackAndForth	0	Neutral	Neutral	Neutral	0	nan	0
[whip;A_03_077,drip;F_02_102]	i	Bent	0.0	nan	nan	Open	1.0	OneHanded	nan	0	Neutral	Neutral	Neutral	0	nan	0
[whip;A_03_077,tty;G_01_035]	i	Bent	nan	nan	nan	Open	1.0	OneHanded	BackAndForth	0	Neutral	Neutral	Neutral	0	nan	0
[whip;A_03_077,tty;G_01_035]	i	Bent	0.0	nan	nan	Open	1.0	OneHanded	Straight	0	Neutral	Neutral	Neutral	0	nan	0
[whip;A_03_077,tuesday;J_03_087]	i	Bent	0.0	nan	nan	Open	1.0	OneHanded	Circular	0	Neutral	Neutral	Neutral	0	nan	0
[whip;A_03_077,tuesday;J_03_087]	i	Bent	0.0	nan	nan	Open	1.0	OneHanded	BackAndForth	1	Neutral	Neutral	Neutral	0	nan	0
[machine;A_03_078,videophone;B_01_039]	imrp	Flat	0.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	1	spread_open_e	0
[machine;A_03_078,videophone;B_01_039]	imrp	Bent	0.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	1	flatspread_5	0
[machine;A_03_078,whatever;B_02_025]	imrp	FullyOpen	0.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	1	spread_open_e	0
[machine;A_03_078,whatever;B_02_025]	imrp	Bent	0.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	1	5	0
[machine;A_03_078,ball;C_02_044]	imrp	Curved	0.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	1	spread_open_e	0
[machine;A_03_078,ball;C_02_044]	imrp	Bent	0.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	1	curved_5	0
[wave;A_03_079,leave_alone;H_03_105,fat;C_01_011,push;D_02_077,fire;B_03_090,america;C_02_006]	imrp	FullyOpen	0.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Circular	0	Neutral	Neutral	Neutral	0	5	0
[all_over_body;H_03_078,busted;G_01_022,america;C_02_006,wave;A_03_079]	imrp	FullyOpen	0.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Z-shaped	0	Neutral	Neutral	Neutral	1	5	0
[order_1;C_02_064,wave;A_03_079]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Z-shaped	0	Neutral	Neutral	Neutral	0	5	0
[order_1;C_02_064,wave;A_03_079]	imrp	FullyOpen	0.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Z-shaped	0	Neutral	Neutral	Neutral	0	open_b	0
[want;C_03_013,audience;F_01_072,wave;A_03_079]	imrp	FullyOpen	1.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Z-shaped	0	Neutral	Neutral	Neutral	0	5	0
[well;D_01_009,wave;A_03_079]	imrp	FullyOpen	0.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Z-shaped	0	Neutral	Neutral	nan	0	5	0
[splash-ca;K_02_037,wave;A_03_079]	imrp	FullyOpen	0.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Z-shaped	0	Neutral	Neutral	Neutral	0	5	1
[chance;A_03_080,introduce;D_01_076]	imrp	Flat	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Curved	0	Neutral	Neutral	Neutral	0	c	1
[chance;A_03_080,introduce;D_01_076]	imrp	Curved	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Curved	0	Neutral	Neutral	Neutral	0	flat_b	1
[chance;A_03_080,chaos;F_01_037]	imrp	Curved	0.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Curved	0	Neutral	Neutral	Neutral	0	c	1
[chance;A_03_080,chaos;F_01_037]	imrp	Curved	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Curved	0	Neutral	Neutral	Neutral	0	curved_5	1
[sell;J_03_024,chance;A_03_080]	imrp	Curved	0.0	0.0	0.0	Open	1.0	SymmetricalOrAlternating	Curved	0	Neutral	Neutral	Neutral	0	c	1
[sell;J_03_024,chance;A_03_080]	imrp	Curved	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Curved	0	Neutral	Neutral	Neutral	0	o	1
[chance;A_03_080,overnight;J_01_076,pour_2;K_01_094]	imrp	Curved	0.0	0.0	0.0	Open	0.0	OneHanded	Curved	0	Neutral	Neutral	Neutral	0	c	1
[chance;A_03_080,pour_2;K_01_094]	imrp	Curved	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Curved	0	Neutral	Neutral	Neutral	0	nan	1
[flashlight;A_03_084,bee;E_03_018]	i	Curved	0.0	nan	nan	Open	1.0	OneHanded	nan	0	Head	UnderChin	nan	1	nan	0
[flashlight;A_03_084,bee;E_03_018]	m	Curved	0.0	nan	nan	Open	1.0	OneHanded	nan	0	Head	CheekNose	nan	1	nan	0
[flashlight;A_03_084,lamp_2;K_01_004]	m	Curved	1.0	nan	nan	Open	1.0	OneHanded	nan	0	Head	UnderChin	nan	1	nan	0
[flashlight;A_03_084,lamp_2;K_01_004]	m	Curved	0.0	nan	nan	Open	1.0	OneHanded	nan	0	Head	Chin	nan	1	nan	0
[flashlight;A_03_084,light_2;K_01_102]	m	Curved	1.0	nan	nan	Open	1.0	OneHanded	nan	0	Head	UnderChin	nan	1	nan	0
[flashlight;A_03_084,light_2;K_01_102]	m	Curved	0.0	nan	nan	Open	1.0	OneHanded	nan	0	Head	UnderChin	HeadAway	1	nan	0
[strange;C_03_018,howl;J_02_019,concept;A_03_086]	imrp	Curved	0.0	0.0	0.0	Open	0.0	OneHanded	Curved	0	Head	HeadAway	HeadAway	1	nan	0
[strange;C_03_018,concept;A_03_086]	imrp	Curved	0.0	0.0	0.0	Open	0.0	OneHanded	Curved	0	Head	Forehead	HeadAway	0	nan	0
[husband;D_01_082,concept;A_03_086]	imrp	Curved	0.0	0.0	0.0	Open	0.0	OneHanded	nan	0	Head	Forehead	HeadAway	1	nan	0
[husband;D_01_082,concept;A_03_086]	imrp	Curved	0.0	0.0	0.0	Open	0.0	OneHanded	Curved	0	Head	Forehead	nan	1	nan	0
[concept;A_03_086,opinion_2;H_03_101,put_in_back_mind;E_01_076]	imrp	Curved	0.0	0.0	0.0	Open	1.0	OneHanded	Curved	0	Head	Forehead	HeadAway	1	nan	0
[concept;A_03_086,put_in_back_mind;E_01_076]	imrp	Curved	0.0	0.0	0.0	Open	0.0	OneHanded	Curved	0	Head	Forehead	Other	1	nan	0
[thank_you;H_02_053,concept;A_03_086]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	OneHanded	Curved	0	Head	Forehead	HeadAway	1	nan	0
[thank_you;H_02_053,concept;A_03_086]	imrp	Curved	0.0	0.0	0.0	Open	0.0	OneHanded	Curved	0	Head	Mouth	HeadAway	1	nan	0
[howl;J_02_019,concept;A_03_086,opinion_2;H_03_101]	imrp	Curved	0.0	0.0	0.0	Open	0.0	OneHanded	Straight	0	Head	Forehead	HeadAway	1	nan	0
[attention;A_03_089,friendly;C_02_031]	imrp	FullyOpen	0.0	0.0	1.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Head	Eye	HeadAway	0	open_b	0
[attention;A_03_089,friendly;C_02_031]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Head	HeadAway	HeadAway	0	open_b	0
[gas;A_03_090,help;D_01_042]	t	nan	nan	nan	nan	Open	nan	AsymmetricalDifferentHandshape	Straight	1	Hand	Palm	nan	1	S	0
[gas;A_03_090,help;D_01_042]	t	nan	nan	nan	nan	Open	nan	AsymmetricalDifferentHandshape	Straight	1	Hand	FingerRadial	nan	1	B	0
[gas;A_03_090,lead;J_01_046]	t	nan	nan	nan	nan	Open	nan	AsymmetricalDifferentHandshape	Straight	1	Hand	FingerTip	nan	1	S	0
[gas;A_03_090,lead;J_01_046]	t	nan	nan	nan	nan	Open	nan	AsymmetricalDifferentHandshape	Straight	1	Hand	FingerRadial	nan	1	B	0
[polish;J_01_086,gas;A_03_090]	t	nan	nan	nan	nan	Open	nan	AsymmetricalDifferentHandshape	Straight	1	Hand	FingerRadial	FingerRadial	1	S	0
[polish;J_01_086,gas;A_03_090]	t	nan	nan	nan	nan	Open	nan	AsymmetricalDifferentHandshape	Straight	1	Hand	FingerRadial	nan	1	1	0
[talk_dirty;H_02_046,church;C_02_018,chocolate;B_01_002]	imrp	Curved	0.0	0.0	0.0	Open	0.0	AsymmetricalDifferentHandshape	Straight	1	Hand	PalmBack	PalmBack	1	B	0
[church;C_02_018,chocolate;B_01_002]	imrp	Curved	0.0	0.0	0.0	Open	0.0	AsymmetricalDifferentHandshape	Circular	1	Hand	PalmBack	nan	1	B	0
[talk_dirty;H_02_046,chocolate;B_01_002]	imrp	Curved	0.0	0.0	0.0	Open	0.0	AsymmetricalDifferentHandshape	Circular	1	Hand	PalmBack	FingerBack	1	B	0
[fuzzy;K_02_123,chocolate;B_01_002]	imrp	Flat	0.0	0.0	0.0	Open	0.0	AsymmetricalDifferentHandshape	Circular	1	Hand	PalmBack	PalmBack	1	B	0
[fuzzy;K_02_123,chocolate;B_01_002]	imrp	Curved	0.0	0.0	0.0	Open	0.0	AsymmetricalDifferentHandshape	Circular	1	Hand	PalmBack	PalmBack	1	Lax	0
[run_out_of;G_01_077,counselor;B_01_005]	imrp	Flat	1.0	0.0	1.0	Open	1.0	AsymmetricalDifferentHandshape	Straight	1	Hand	Palm	HandAway	1	B	0
[nice;G_03_059,some;B_01_020,stop;D_01_010,window_open;E_02_075,against;H_03_003,college;B_01_009,end;E_01_074]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	AsymmetricalSameHandshape	Straight	0	Hand	Palm	HandAway	1	open_b	0
[some;B_01_020,cover_up;C_03_038,crack;F_03_067,college;B_01_009,time_progress;H_02_061,slice_3;K_02_057,budget;E_01_099]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	AsymmetricalSameHandshape	Curved	0	Hand	Palm	Palm	1	open_b	0
[from_then_on;H_02_040,operate_machine;G_02_026,next;E_03_080,cover_up;C_03_038,college;B_01_009]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	AsymmetricalSameHandshape	Curved	0	Hand	FingerFront	HandAway	1	open_b	0
[laptop;C_03_042,college;B_01_009]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	AsymmetricalSameHandshape	Curved	0	Hand	Palm	HandAway	1	open_b	1
[stop;D_01_010,budget;E_01_099,college;B_01_009]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	AsymmetricalSameHandshape	Other	0	Hand	Palm	HandAway	1	open_b	0
[window_open;E_02_075,from_then_on;H_02_040,next;E_03_080,college;B_01_009]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	AsymmetricalSameHandshape	Curved	0	Hand	FingerRadial	HandAway	1	open_b	0
[stop;D_01_010,crack;F_03_067,college;B_01_009]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	AsymmetricalSameHandshape	Z-shaped	0	Hand	Palm	HandAway	1	open_b	0
[time_progress;H_02_061,against;H_03_003,college;B_01_009]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	AsymmetricalSameHandshape	Curved	0	Hand	Palm	nan	1	open_b	0
[from_then_on;H_02_040,next;E_03_080,slice_3;K_02_057,college;B_01_009]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	AsymmetricalSameHandshape	Curved	0	Hand	HandAway	HandAway	1	open_b	0
[ask;B_02_023,puzzled;B_01_012]	i	FullyOpen	1.0	nan	nan	Closed	0.0	OneHanded	nan	0	Neutral	Forehead	nan	0	nan	0
[ask;B_02_023,puzzled;B_01_012]	i	FullyOpen	1.0	nan	nan	Closed	0.0	OneHanded	nan	0	Head	Neutral	nan	0	nan	0
[disagreement;B_02_066,puzzled;B_01_012]	i	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	nan	0	Head	Forehead	nan	0	nan	0
[disagreement;B_02_066,puzzled;B_01_012]	i	FullyOpen	1.0	nan	nan	Closed	0.0	OneHanded	nan	0	Head	Forehead	nan	1	nan	0
[suspect;C_03_012,puzzled;B_01_012]	i	FullyOpen	1.0	nan	nan	Closed	0.0	OneHanded	nan	1	Head	Forehead	nan	0	nan	0
[suspect;C_03_012,puzzled;B_01_012]	i	FullyOpen	1.0	nan	nan	Closed	0.0	OneHanded	nan	0	Head	Forehead	nan	1	nan	0
[deaf_school;H_01_022,puzzled;B_01_012]	i	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	nan	0	Head	Forehead	nan	0	nan	0
[deaf_school;H_01_022,puzzled;B_01_012]	i	FullyOpen	1.0	nan	nan	Closed	0.0	OneHanded	nan	0	Head	Other	nan	0	nan	0
[hearing_aid;B_01_015,egypt;C_02_042]	i	Bent	0.0	nan	nan	Closed	0.0	OneHanded	Straight	1	Head	Other	nan	1	nan	0
[hearing_aid;B_01_015,egypt;C_02_042]	i	Bent	0.0	nan	nan	Open	0.0	OneHanded	Straight	1	Head	Forehead	nan	1	nan	0
[hearing_aid;B_01_015,gay;D_03_011]	i	Flat	0.0	nan	nan	Open	0.0	OneHanded	Straight	1	Head	Other	nan	1	nan	0
[hearing_aid;B_01_015,gay;D_03_011]	i	Bent	0.0	nan	nan	Open	0.0	OneHanded	Straight	1	Head	Chin	nan	1	nan	0
[snorkel;E_01_102,hearing_aid;B_01_015]	i	FullyOpen	0.0	nan	nan	Open	0.0	OneHanded	Straight	1	Head	Other	nan	1	nan	0
[snorkel;E_01_102,hearing_aid;B_01_015]	i	Bent	0.0	nan	nan	Open	0.0	OneHanded	Straight	1	Head	Mouth	nan	1	nan	0
[hearing_aid;B_01_015,lollipop;E_02_095]	i	Bent	0.0	nan	nan	Open	1.0	OneHanded	Straight	1	Head	Other	nan	1	nan	0
[hearing_aid;B_01_015,lollipop;E_02_095]	i	Bent	0.0	nan	nan	Open	0.0	OneHanded	Straight	1	Head	Mouth	nan	1	nan	0
[hearing_aid;B_01_015,cheek;G_03_052]	i	Bent	0.0	nan	nan	Open	1.0	OneHanded	Straight	1	Head	Other	nan	1	nan	0
[hearing_aid;B_01_015,cheek;G_03_052]	i	Bent	0.0	nan	nan	Open	0.0	OneHanded	Straight	1	Head	CheekNose	nan	1	nan	0
[lesbian;H_01_057,hearing_aid;B_01_015]	i	FullyOpen	0.0	nan	nan	Open	0.0	OneHanded	Straight	1	Head	Other	nan	1	nan	0
[lesbian;H_01_057,hearing_aid;B_01_015]	i	Bent	0.0	nan	nan	Open	0.0	OneHanded	Straight	1	Head	Chin	nan	1	nan	0
[hearing_aid;B_01_015,sound;H_02_096]	i	FullyOpen	0.0	nan	nan	Open	0.0	OneHanded	Straight	1	Head	Other	nan	1	nan	0
[hearing_aid;B_01_015,sound;H_02_096]	i	Bent	0.0	nan	nan	Closed	0.0	OneHanded	Straight	1	Head	Other	nan	1	nan	0
[hearing_aid;B_01_015,recent;J_02_056]	i	Bent	0.0	nan	nan	Closed	0.0	OneHanded	Straight	1	Head	Other	nan	1	nan	0
[hearing_aid;B_01_015,recent;J_02_056]	i	Bent	0.0	nan	nan	Open	0.0	OneHanded	Straight	1	Head	CheekNose	nan	1	nan	0
[hearing_aid;B_01_015,fireman_2;K_03_052]	i	Curved	0.0	nan	nan	Open	0.0	OneHanded	Straight	1	Head	Other	nan	1	nan	0
[hearing_aid;B_01_015,fireman_2;K_03_052]	i	Bent	0.0	nan	nan	Open	0.0	OneHanded	Straight	1	Head	Forehead	nan	1	nan	0
[view;E_02_061,reflect;E_03_036,blind;B_01_016]	im	Flat	0.0	1.0	0.0	Closed	0.0	OneHanded	Curved	0	Head	Eye	nan	1	nan	0
[view;E_02_061,blind;B_01_016,really_into;H_02_079]	im	Curved	0.0	1.0	0.0	Closed	0.0	OneHanded	nan	0	Head	Eye	nan	1	nan	0
[reflect;E_03_036,blind;B_01_016,jaw_drop;J_02_014,look_back;J_01_094]	im	Curved	0.0	1.0	0.0	Closed	0.0	OneHanded	Curved	0	Head	Eye	HeadAway	1	nan	0
[blind;B_01_016,really_into;H_02_079]	im	Curved	0.0	1.0	0.0	Closed	0.0	OneHanded	Curved	0	Head	CheekNose	nan	1	nan	0
[blind;B_01_016,look_back;J_01_094]	im	FullyOpen	0.0	1.0	0.0	Closed	0.0	OneHanded	Curved	0	Head	Eye	nan	1	nan	0
[blind;B_01_016,jaw_drop;J_02_014]	im	Curved	0.0	1.0	0.0	Closed	0.0	OneHanded	Curved	0	Head	Mouth	nan	1	nan	0
[black;B_02_006,bored;B_01_017]	i	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	Straight	0	Head	Forehead	HeadAway	1	nan	1
[black;B_02_006,bored;B_01_017]	i	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	Straight	0	Head	CheekNose	HeadAway	0	nan	1
[bored;B_01_017,for;B_03_049]	i	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	Curved	0	Head	CheekNose	HeadAway	1	nan	1
[bored;B_01_017,for;B_03_049]	i	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	Straight	0	Head	Forehead	HeadAway	1	nan	1
[sure;C_03_044,bored;B_01_017]	i	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	Straight	0	Head	Mouth	HeadAway	1	nan	1
[sure;C_03_044,bored;B_01_017]	i	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	Straight	0	Head	CheekNose	HeadAway	1	nan	0
[red_faced;F_03_030,bored;B_01_017]	i	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	Straight	0	Head	Chin	HeadAway	1	nan	1
[red_faced;F_03_030,bored;B_01_017]	i	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	Straight	0	Head	CheekNose	HeadAway	1	nan	0
[fake;G_03_080,bored;B_01_017]	i	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	Curved	0	Head	CheekNose	HeadAway	1	nan	1
[fake;G_03_080,bored;B_01_017]	i	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	Straight	0	Head	CheekNose	HeadAway	1	nan	0
[intelligent;H_02_080,bored;B_01_017]	i	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	Straight	0	Head	Forehead	HeadAway	1	nan	1
[intelligent;H_02_080,bored;B_01_017]	i	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	Straight	0	Head	CheekNose	HeadAway	1	nan	0
[blackbird;K_03_124,bored;B_01_017]	i	Flat	0.0	nan	nan	Closed	0.0	OneHanded	Straight	0	Head	CheekNose	HeadAway	1	nan	1
[blackbird;K_03_124,bored;B_01_017]	i	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	Straight	0	Head	Forehead	HeadAway	1	nan	1
[have;B_03_057,responsibility;B_01_018]	imrp	Flat	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	0	Body	Shoulder	nan	1	flat_b	0
[equal;C_01_052,responsibility;B_01_018]	imrp	Flat	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Shoulder	nan	1	flat_b	0
[equal;C_01_052,animal;B_03_002,responsibility;B_01_018]	imrp	Flat	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Body	Neutral	nan	1	flat_b	0
[army;B_01_059,bath;B_01_019]	t	nan	nan	nan	nan	Open	nan	SymmetricalOrAlternating	Straight	1	Body	Clavicle	TorsoTop	1	a	0
[army;B_01_059,bath;B_01_019]	t	nan	nan	nan	nan	Open	nan	SymmetricalOrAlternating	Straight	1	Body	TorsoTop	nan	1	a	0
[brag;B_03_011,bath;B_01_019]	t	nan	nan	nan	nan	Open	nan	SymmetricalOrAlternating	Straight	1	Body	Waist	TorsoTop	1	a	0
[brag;B_03_011,bath;B_01_019]	t	nan	nan	nan	nan	Open	nan	SymmetricalOrAlternating	Straight	1	Body	TorsoTop	BodyAway	1	a	0
[bath;B_01_019,address;D_01_016]	t	nan	nan	nan	nan	Open	nan	SymmetricalOrAlternating	Straight	0	Body	TorsoTop	TorsoTop	1	a	0
[bath;B_01_019,address;D_01_016]	t	nan	nan	nan	nan	Open	nan	SymmetricalOrAlternating	Straight	1	Body	TorsoMid	TorsoTop	1	a	0
[bathtub;K_02_101,bath;B_01_019]	t	nan	nan	nan	nan	Open	nan	SymmetricalOrAlternating	Curved	1	Body	TorsoTop	TorsoTop	1	a	0
[bathtub;K_02_101,bath;B_01_019]	t	nan	nan	nan	nan	Open	nan	SymmetricalOrAlternating	Straight	1	Body	TorsoTop	TorsoMid	1	a	0
[cover_up;C_03_038,spread_3;K_01_083,some;B_01_020]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	AsymmetricalSameHandshape	Straight	0	Hand	FingerFront	Palm	1	open_b	0
[stop;D_01_010,crack;F_03_067,budget;E_01_099,some;B_01_020]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	AsymmetricalSameHandshape	BackAndForth	0	Hand	Palm	Palm	1	open_b	0
[cook;D_03_078,some;B_01_020]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	AsymmetricalSameHandshape	Straight	0	Hand	Palm	Palm	1	open_b	1
[top;H_01_065,end;E_01_074,some;B_01_020]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	AsymmetricalSameHandshape	Straight	0	Hand	FingerTip	Palm	1	open_b	0
[window_open;E_02_075,some;B_01_020]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	AsymmetricalSameHandshape	Straight	0	Hand	FingerRadial	Palm	1	open_b	0
[on;E_03_004,some;B_01_020]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	AsymmetricalSameHandshape	Straight	0	Hand	PalmBack	Palm	1	open_b	0
[chop;F_02_099,some;B_01_020]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	AsymmetricalSameHandshape	Straight	1	Hand	Palm	Palm	1	open_b	0
[slice_3;K_02_057,some;B_01_020]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	AsymmetricalSameHandshape	Straight	0	Hand	HandAway	Palm	1	open_b	0
[mustache;B_01_021,picnic;E_03_040]	i	Flat	1.0	nan	nan	Open	1.0	SymmetricalOrAlternating	Straight	1	Head	Mouth	UpperLip	1	g	0
[mustache;B_01_021,picnic;E_03_040]	i	Flat	1.0	nan	nan	Open	1.0	SymmetricalOrAlternating	Straight	1	Head	UpperLip	HeadAway	1	g	0
[mustache;B_01_021,cat_2;K_02_047]	i	Flat	1.0	nan	nan	Open	1.0	SymmetricalOrAlternating	Straight	1	Head	CheekNose	UpperLip	1	g	0
[mustache;B_01_021,cat_2;K_02_047]	i	Flat	1.0	nan	nan	Open	1.0	SymmetricalOrAlternating	Straight	1	Head	UpperLip	HeadAway	1	g	0
[awkward;B_01_022,hunt;B_01_025]	im	FullyOpen	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	0	3	0
[awkward;B_01_022,hunt;B_01_025]	im	FullyOpen	0.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	0	open_h	0
[awkward;B_01_022,what_1;D_02_084]	imrp	FullyOpen	0.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	0	3	0
[awkward;B_01_022,what_1;D_02_084]	im	FullyOpen	0.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	0	5	0
[favorite;B_01_024,wrong;B_01_055]	p	Flat	0.0	nan	nan	Open	0.0	OneHanded	Straight	1	Head	Chin	nan	1	nan	0
[favorite;B_01_024,wrong;B_01_055]	m	FullyOpen	0.0	nan	nan	Open	0.0	OneHanded	Straight	1	Head	Chin	nan	1	nan	0
[favorite;B_01_024,birthday;D_01_054]	m	Flat	0.0	nan	nan	Open	0.0	OneHanded	nan	1	Head	Chin	nan	1	nan	0
[favorite;B_01_024,birthday;D_01_054]	m	Flat	0.0	nan	nan	Open	0.0	OneHanded	Straight	0	Head	Chin	nan	1	nan	0
[lesbian;H_01_057,favorite;B_01_024]	i	Flat	0.0	nan	nan	Open	0.0	OneHanded	Straight	1	Head	Chin	nan	1	nan	0
[lesbian;H_01_057,favorite;B_01_024]	m	FullyOpen	0.0	nan	nan	Open	0.0	OneHanded	Straight	1	Head	Chin	nan	1	nan	0
[heartbody;H_02_063,favorite;B_01_024]	m	Flat	0.0	nan	nan	Open	0.0	OneHanded	Straight	1	Body	Chin	nan	1	nan	0
[heartbody;H_02_063,favorite;B_01_024]	m	Flat	0.0	nan	nan	Open	0.0	OneHanded	Straight	1	Head	TorsoTop	nan	1	nan	0
[favorite;B_01_024,pipe_3;K_03_113]	m	Stacked	0.0	nan	nan	Open	0.0	OneHanded	Straight	1	Head	Chin	nan	1	nan	0
[favorite;B_01_024,pipe_3;K_03_113]	m	Flat	0.0	nan	nan	Open	0.0	OneHanded	Straight	1	Head	Mouth	nan	1	nan	0
[hunt;B_01_025,hurricane;F_02_061]	im	FullyOpen	1.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	0	open_h	0
[hunt;B_01_025,hurricane;F_02_061]	im	FullyOpen	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	1	open_h	0
[hunt;B_01_025,hurry;G_01_075]	im	FullyOpen	0.0	0.0	0.0	Closed	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	0	open_h	0
[hunt;B_01_025,hurry;G_01_075]	im	FullyOpen	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	0	h	0
[rob;G_02_093,hunt;B_01_025]	im	FullyOpen	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Curved	1	Neutral	Neutral	Neutral	0	open_h	0
[rob;G_02_093,hunt;B_01_025]	im	FullyOpen	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	0	open_h	0
[medicine;C_03_040,rude;B_01_026]	m	Flat	0.0	nan	nan	Open	0.0	AsymmetricalDifferentHandshape	Straight	1	Hand	Palm	FingerFront	1	B	0
[medicine;C_03_040,rude;B_01_026]	m	Flat	0.0	nan	nan	Open	0.0	AsymmetricalDifferentHandshape	Straight	0	Hand	Palm	nan	1	B	0
[empty_1;E_02_072,rude;B_01_026]	m	Flat	0.0	nan	nan	Open	0.0	AsymmetricalDifferentHandshape	Straight	0	Hand	PalmBack	FingerFront	1	B	0
